0,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,251,0,0,0,0,0,0
1,4982056,71311,True,False,False,4982056,71313,False,True,False,4982057,71312,False,True,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,251,0,279,280,281,1,3
2,4982056,71311,True,False,False,4982056,71313,False,True,False,4982057,71312,False,True,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,251,0,279,280,281,1,3
3,4982026,71311,True,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,251,0,279,280,281,2,1
4,4981827,71311,True,False,False,4981996,71312,False,True,False,4981997,71312,False,True,False,4981998,71312,False,True,False,4981999,71312,False,True,False,4982000,71312,False,True,False,4982001,71312,False,True,False,4982002,71312,False,True,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,251,0,279,280,281,3,1
5,5126495,71311,True,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,251,0,279,280,281,5,2
6,5127365,71311,True,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,251,0,279,280,281,4,2
7,4982056,71311,True,False,False,4982056,71313,False,True,False,4982057,71312,False,True,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,251,0,279,280,281,1,3
8,4982056,71311,True,False,False,4982056,71313,False,True,False,4982057,71312,False,True,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,251,0,279,280,281,1,3
9,4982056,71311,True,False,False,4982056,71313,False,True,False,4982057,71312,False,True,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,251,0,279,280,281,1,3
10,4982056,71311,True,False,False,4982056,71313,False,True,False,4982057,71312,False,True,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,251,0,279,280,281,1,3
11,4982056,71311,True,False,False,4982056,71313,False,True,False,4982057,71312,False,True,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,251,0,279,280,281,1,3
12,4982059,71311,True,False,False,4982059,71313,False,True,False,4982058,71312,False,True,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,251,0,279,280,281,1,1
13,4982059,71311,True,False,False,4982059,71313,False,True,False,4982058,71312,False,True,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,251,0,279,280,281,1,1
14,4982059,71311,True,False,False,4982059,71313,False,True,False,4982058,71312,False,True,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,251,0,279,280,281,1,1
15,4982059,71311,True,False,False,4982059,71313,False,True,False,4982058,71312,False,True,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,251,0,279,280,281,1,1
16,4982059,71311,True,False,False,4982059,71313,False,True,False,4982058,71312,False,True,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,251,0,279,280,281,1,1
17,4982059,71311,True,False,False,4982059,71313,False,True,False,4982058,71312,False,True,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,251,0,279,280,281,1,1
18,4982059,71311,True,False,False,4982059,71313,False,True,False,4982058,71312,False,True,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,251,0,279,280,281,1,1
19,5126495,71311,True,False,False,5126495,71313,False,True,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,251,0,279,280,281,5,2
20,4982026,71311,True,False,False,4982026,71313,False,True,False,5584138,71312,False,True,False,5582186,71312,False,True,False,5584063,71312,False,True,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,251,0,279,280,281,2,3
21,4982026,71311,True,False,False,4982026,71313,False,True,False,5584138,71312,False,True,False,5582186,71312,False,True,False,5584063,71312,False,True,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,251,0,279,280,281,2,3
22,4982026,71311,True,False,False,4982026,71313,False,True,False,5584138,71312,False,True,False,5582186,71312,False,True,False,5584063,71312,False,True,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,251,0,279,280,281,2,3
23,4981827,71311,True,False,False,4981996,71312,False,True,False,4981997,71312,False,True,False,4981998,71312,False,True,False,4981999,71312,False,True,False,4982000,71312,False,True,False,4982001,71312,False,True,False,4982002,71312,False,True,False,4982006,71312,False,True,False,4982008,71312,False,True,False,4981827,71313,False,True,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,251,0,279,280,281,3,1
24,4981827,71311,True,False,False,4981996,71312,False,True,False,4981997,71312,False,True,False,4981998,71312,False,True,False,4981999,71312,False,True,False,4982000,71312,False,True,False,4982001,71312,False,True,False,4982002,71312,False,True,False,4982006,71312,False,True,False,4982008,71312,False,True,False,4981827,71313,False,True,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,251,0,279,280,281,3,1
25,4981827,71311,True,False,False,4981996,71312,False,True,False,4981997,71312,False,True,False,4981998,71312,False,True,False,4981999,71312,False,True,False,4982000,71312,False,True,False,4982001,71312,False,True,False,4982002,71312,False,True,False,4982006,71312,False,True,False,4982008,71312,False,True,False,4981827,71313,False,True,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,251,0,279,280,281,3,1
26,4981827,71311,True,False,False,4981996,71312,False,True,False,4981997,71312,False,True,False,4981998,71312,False,True,False,4981999,71312,False,True,False,4982000,71312,False,True,False,4982001,71312,False,True,False,4982002,71312,False,True,False,4982006,71312,False,True,False,4982008,71312,False,True,False,4981827,71313,False,True,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,251,0,279,280,281,3,1
27,4981827,71311,True,False,False,4981996,71312,False,True,False,4981997,71312,False,True,False,4981998,71312,False,True,False,4981999,71312,False,True,False,4982000,71312,False,True,False,4982001,71312,False,True,False,4982002,71312,False,True,False,4982006,71312,False,True,False,4982008,71312,False,True,False,4981827,71313,False,True,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,251,0,279,280,281,3,1
28,4981827,71311,True,False,False,4981996,71312,False,True,False,4981997,71312,False,True,False,4981998,71312,False,True,False,4981999,71312,False,True,False,4982000,71312,False,True,False,4982001,71312,False,True,False,4982002,71312,False,True,False,4982006,71312,False,True,False,4982008,71312,False,True,False,4981827,71313,False,True,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,251,0,279,280,281,3,1
29,4981827,71311,True,False,False,4981996,71312,False,True,False,4981997,71312,False,True,False,4981998,71312,False,True,False,4981999,71312,False,True,False,4982000,71312,False,True,False,4982001,71312,False,True,False,4982002,71312,False,True,False,4982006,71312,False,True,False,4982008,71312,False,True,False,4981827,71313,False,True,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,251,0,279,280,281,3,1
30,4981827,71311,True,False,False,4981996,71312,False,True,False,4981997,71312,False,True,False,4981998,71312,False,True,False,4981999,71312,False,True,False,4982000,71312,False,True,False,4982001,71312,False,True,False,4982002,71312,False,True,False,4982006,71312,False,True,False,4982008,71312,False,True,False,4981827,71313,False,True,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,251,0,279,280,281,3,1
31,4981827,71311,True,False,False,4981996,71312,False,True,False,4981997,71312,False,True,False,4981998,71312,False,True,False,4981999,71312,False,True,False,4982000,71312,False,True,False,4982001,71312,False,True,False,4982002,71312,False,True,False,4982006,71312,False,True,False,4982008,71312,False,True,False,4981827,71313,False,True,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,251,0,279,280,281,3,1
32,4981827,71311,True,False,False,4981996,71312,False,True,False,4981997,71312,False,True,False,4981998,71312,False,True,False,4981999,71312,False,True,False,4982000,71312,False,True,False,4982001,71312,False,True,False,4982002,71312,False,True,False,4982006,71312,False,True,False,4982008,71312,False,True,False,4981827,71313,False,True,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,251,0,279,280,281,3,1
33,4981827,71311,True,False,False,4981996,71312,False,True,False,4981997,71312,False,True,False,4981998,71312,False,True,False,4981999,71312,False,True,False,4982000,71312,False,True,False,4982001,71312,False,True,False,4982002,71312,False,True,False,4982006,71312,False,True,False,4982008,71312,False,True,False,4981827,71313,False,True,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,251,0,279,280,281,3,1
34,4981827,71311,True,False,False,4981996,71312,False,True,False,4981997,71312,False,True,False,4981998,71312,False,True,False,4981999,71312,False,True,False,4982000,71312,False,True,False,4982001,71312,False,True,False,4982002,71312,False,True,False,4982006,71312,False,True,False,4982008,71312,False,True,False,4981827,71313,False,True,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,0,0,False,False,False,251,0,279,280,281,3,1
